t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
7246423,1,3.880078077316284,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7246417,1024.58251953125,26.850000381469727,-93.7125015258789,1,0,0,0,0.0,0.0,0.0,0,0
7274344,2,3.8736329078674316,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7274339,1024.576904296875,26.860000610351562,-93.6649398803711,2,0,0,0,0.0,0.0,0.0,0,0
7276507,2,3.880078077316284,7275437,0.87579345703125,0.05731201171875,-0.10791015625,-0.46697998046875,0,0.0,0.0,0.0,0.0,0.0,0.0,1,7276502,1024.576904296875,26.860000610351562,-93.6649398803711,3,0,0,0,0.0,0.0,0.0,0,0
7280322,2,3.880078077316284,7279251,0.87579345703125,0.05731201171875,-0.10791015625,-0.46697998046875,0,0.0,0.0,0.0,0.005859375,-0.001953125,0.0,2,7280316,1024.576904296875,26.860000610351562,-93.6649398803711,4,0,0,0,0.0,0.0,0.0,0,0
7286377,2,3.8929686546325684,7285306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,0.005859375,-0.001953125,0.0,3,7286371,1024.576904296875,26.860000610351562,-93.6649398803711,5,0,0,0,0.0,0.0,0.0,0,0
7291322,2,3.8736329078674316,7290251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,-0.00390625,0.001953125,0.001953125,4,7291316,1024.574462890625,26.8700008392334,-93.64644622802734,6,0,0,0,0.0,0.0,0.0,0,0
7293377,2,3.886523485183716,7292306,0.87579345703125,0.05731201171875,-0.10791015625,-0.46697998046875,0,0.0,0.0,0.0,-0.00390625,0.001953125,0.001953125,5,7293371,1024.574462890625,26.8700008392334,-93.64644622802734,7,0,0,0,0.0,0.0,0.0,0,0
7297322,2,3.880078077316284,7296251,0.87579345703125,0.05731201171875,-0.10791015625,-0.46697998046875,0,0.0,0.0,0.0,0.005859375,0.0,0.001953125,6,7297316,1024.574462890625,26.8700008392334,-93.64644622802734,8,0,0,0,0.0,0.0,0.0,0,0
7306376,2,3.8736329078674316,7305306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,0.005859375,0.0,0.001953125,7,7306371,1024.574462890625,26.8700008392334,-93.64644622802734,9,0,0,0,0.0,0.0,0.0,0,0
7312322,2,3.8929686546325684,7311251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,0.00390625,0.001953125,0.0,8,7312316,1024.608154296875,26.8700008392334,-93.92124938964844,10,0,0,0,0.0,0.0,0.0,0,0
7314377,2,3.8736329078674316,7313306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,0.00390625,0.001953125,0.0,9,7314371,1024.608154296875,26.8700008392334,-93.92124938964844,11,0,0,0,0.0,0.0,0.0,0,0
7318322,2,3.8929686546325684,7317251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,-0.005859375,-0.00390625,0.001953125,10,7318316,1024.608154296875,26.8700008392334,-93.92124938964844,12,0,0,0,0.0,0.0,0.0,0,0
7327377,2,3.8929686546325684,7326306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,-0.005859375,-0.00390625,0.001953125,11,7327371,1024.608154296875,26.8700008392334,-93.92124938964844,13,0,0,0,0.0,0.0,0.0,0,0
7333322,2,3.8929686546325684,7332251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,-0.00390625,-0.00390625,-0.001953125,12,7333316,1024.5947265625,26.8700008392334,-93.81291198730469,14,0,0,0,0.0,0.0,0.0,0,0
7335377,2,3.880078077316284,7334306,0.87579345703125,0.05731201171875,-0.10797119140625,-0.46697998046875,0,0.0,0.0,0.0,-0.00390625,-0.00390625,-0.001953125,13,7335371,1024.5947265625,26.8700008392334,-93.81291198730469,15,0,0,0,0.0,0.0,0.0,0,0
7339322,2,3.886523485183716,7338251,0.87579345703125,0.05731201171875,-0.10797119140625,-0.46697998046875,2,1.33984375,1.9921875,9.61328125,-0.00390625,-0.00390625,-0.001953125,14,7339316,1024.5947265625,26.8700008392334,-93.81291198730469,16,0,0,0,0.0,0.0,0.0,0,0
7348323,2,3.8994140625,7347252,0.87579345703125,0.05731201171875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0,0.001953125,-0.001953125,15,7348317,1024.60205078125,26.8700008392334,-93.87104034423828,17,0,0,0,0.0,0.0,0.0,0,0
7352376,2,3.880078077316284,7351305,0.87579345703125,0.05731201171875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0,0.001953125,-0.001953125,16,7352370,1024.60205078125,26.8700008392334,-93.87104034423828,18,0,0,0,0.0,0.0,0.0,0,0
7357322,2,3.8929686546325684,7356251,0.87579345703125,0.05731201171875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.00390625,-0.00390625,-0.001953125,17,7357316,1024.60205078125,26.8700008392334,-93.87104034423828,19,0,0,0,0.0,0.0,0.0,0,0
7366376,2,3.8929686546325684,7365306,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.00390625,-0.00390625,-0.001953125,18,7366371,1024.60205078125,26.8700008392334,-93.87104034423828,20,0,0,0,0.0,0.0,0.0,0,0
7372322,2,3.8929686546325684,7371251,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.001953125,0.001953125,0.001953125,19,7372316,1024.584228515625,26.8700008392334,-93.72571563720703,21,0,0,0,0.0,0.0,0.0,0,0
7374377,2,3.8736329078674316,7373306,0.87579345703125,0.05731201171875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.001953125,0.001953125,0.001953125,20,7374371,1024.584228515625,26.8700008392334,-93.72571563720703,22,0,0,0,0.0,0.0,0.0,0,0
7378322,2,3.886523485183716,7377251,0.87579345703125,0.05731201171875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0078125,-0.001953125,0.0,21,7378316,1024.584228515625,26.8700008392334,-93.72571563720703,23,0,0,0,0.0,0.0,0.0,0,0
7386377,2,3.8929686546325684,7385306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0078125,-0.001953125,0.0,22,7386371,1024.584228515625,26.8700008392334,-93.72571563720703,24,0,0,0,0.0,0.0,0.0,0,0
7392322,2,3.880078077316284,7391251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0,0.0,-0.001953125,23,7392316,1024.571533203125,26.8799991607666,-93.62002563476562,25,0,0,0,0.0,0.0,0.0,0,0
7394377,2,3.886523485183716,7393306,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0,0.0,-0.001953125,24,7394371,1024.571533203125,26.8799991607666,-93.62002563476562,26,0,0,0,0.0,0.0,0.0,0,0
7398322,2,3.8929686546325684,7397251,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.005859375,0.001953125,0.001953125,25,7398316,1024.571533203125,26.8799991607666,-93.62002563476562,27,0,0,0,0.0,0.0,0.0,0,0
7407377,2,3.8929686546325684,7406306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.005859375,0.001953125,0.001953125,26,7407371,1024.59326171875,26.8799991607666,-93.79969787597656,28,0,0,0,0.0,0.0,0.0,0,0
7414322,2,3.886523485183716,7413251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.001953125,-0.001953125,-0.001953125,27,7414316,1024.59326171875,26.889999389648438,-93.79969787597656,29,0,0,0,0.0,0.0,0.0,0,0
7417376,2,3.8929686546325684,7416305,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.001953125,-0.001953125,-0.001953125,28,7417370,1024.59326171875,26.889999389648438,-93.79969787597656,30,0,0,0,0.0,0.0,0.0,0,0
7420322,2,3.880078077316284,7419251,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.005859375,0.001953125,-0.001953125,29,7420316,1024.59326171875,26.889999389648438,-93.79969787597656,31,0,0,0,0.0,0.0,0.0,0,0
7429376,2,3.8929686546325684,7428306,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.005859375,0.001953125,-0.001953125,30,7429371,1024.5390625,26.8799991607666,-93.3531494140625,32,0,0,0,0.0,0.0,0.0,0,0
7434322,2,3.8929686546325684,7433251,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.00390625,0.00390625,0.001953125,31,7434316,1024.5390625,26.8799991607666,-93.3531494140625,33,0,0,0,0.0,0.0,0.0,0,0
7437376,2,3.880078077316284,7436305,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.00390625,0.00390625,0.001953125,32,7437370,1024.5390625,26.8799991607666,-93.3531494140625,34,0,0,0,0.0,0.0,0.0,0,0
7445323,2,3.8736329078674316,7444252,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0078125,0.0,-0.005859375,33,7445317,1024.5390625,26.8799991607666,-93.3531494140625,35,0,0,0,0.0,0.0,0.0,0,0
7449376,2,3.8929686546325684,7448305,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,0.0078125,0.0,-0.005859375,34,7449370,1024.53662109375,26.8799991607666,-93.33465576171875,36,0,0,0,0.0,0.0,0.0,0,0
7453322,2,3.886523485183716,7452251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.001953125,0.00390625,0.001953125,35,7453316,1024.53662109375,26.8799991607666,-93.33465576171875,37,0,0,0,0.0,0.0,0.0,0,0
7455377,2,3.886523485183716,7454306,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.33984375,1.9921875,9.61328125,-0.001953125,0.00390625,0.001953125,36,7455371,1024.53662109375,26.8799991607666,-93.33465576171875,38,0,0,0,0.0,0.0,0.0,0,0
7463323,2,3.886523485183716,7462252,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,2,1.30078125,2.03125,9.609375,-0.001953125,0.00390625,0.001953125,37,7463317,1024.53662109375,26.8799991607666,-93.33465576171875,39,0,0,0,0.0,0.0,0.0,0,0
7468322,2,3.880078077316284,7467251,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.001953125,-0.001953125,0.0,38,7468316,1024.56689453125,26.8799991607666,-93.5830307006836,40,0,0,0,0.0,0.0,0.0,0,0
7470377,2,3.8736329078674316,7469306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.001953125,-0.001953125,0.0,39,7470371,1024.56689453125,26.8799991607666,-93.5830307006836,41,0,0,0,0.0,0.0,0.0,0,0
7475322,2,3.880078077316284,7474251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.00390625,0.0,0.001953125,40,7475316,1024.56689453125,26.8799991607666,-93.5830307006836,42,0,0,0,0.0,0.0,0.0,0,0
7484377,2,3.880078077316284,7483306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.00390625,0.0,0.001953125,41,7484371,1024.56689453125,26.8799991607666,-93.5830307006836,43,0,0,0,0.0,0.0,0.0,0,0
7490322,2,3.8736329078674316,7489251,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.001953125,0.001953125,-0.001953125,42,7490316,1024.55859375,26.8799991607666,-93.51432800292969,44,0,0,0,0.0,0.0,0.0,0,0
7493376,2,3.880078077316284,7492305,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.001953125,0.001953125,-0.001953125,43,7493370,1024.55859375,26.8799991607666,-93.51432800292969,45,0,0,0,0.0,0.0,0.0,0,0
7498322,2,3.8929686546325684,7497251,0.875732421875,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.001953125,0.001953125,-0.001953125,44,7498316,1024.55859375,26.8799991607666,-93.51432800292969,46,0,0,0,0.0,0.0,0.0,0,0
7507377,2,3.880078077316284,7506306,0.875732421875,0.057373046875,-0.10797119140625,-0.467041015625,0,1.30078125,2.03125,9.609375,0.001953125,0.001953125,-0.001953125,45,7507371,1024.55810546875,26.889999389648438,-93.51168823242188,47,0,0,0,0.0,0.0,0.0,0,0
7513322,2,3.880078077316284,7512251,0.875732421875,0.057373046875,-0.10797119140625,-0.467041015625,0,1.30078125,2.03125,9.609375,0.001953125,0.001953125,0.001953125,46,7513316,1024.55810546875,26.889999389648438,-93.51168823242188,48,0,0,0,0.0,0.0,0.0,0,0
7515377,2,3.880078077316284,7514306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.001953125,0.001953125,0.001953125,47,7515371,1024.55810546875,26.889999389648438,-93.51168823242188,49,0,0,0,0.0,0.0,0.0,0,0
7524322,2,3.8929686546325684,7523252,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.01171875,-0.001953125,-0.00390625,48,7524317,1024.55810546875,26.889999389648438,-93.51168823242188,50,0,0,0,0.0,0.0,0.0,0,0
7528376,2,3.880078077316284,7527305,0.875732421875,0.05743408203125,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.01171875,-0.001953125,-0.00390625,49,7528370,1024.572021484375,26.889999389648438,-93.62530517578125,51,0,0,0,0.0,0.0,0.0,0,0
7533322,2,3.880078077316284,7532251,0.875732421875,0.05743408203125,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.005859375,0.005859375,0.001953125,50,7533316,1024.572021484375,26.889999389648438,-93.62530517578125,52,0,0,0,0.0,0.0,0.0,0,0
7535377,2,3.880078077316284,7534306,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.005859375,0.005859375,0.001953125,51,7535371,1024.572021484375,26.889999389648438,-93.62530517578125,53,0,0,0,0.0,0.0,0.0,0,0
7543323,2,3.8929686546325684,7542252,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.001953125,0.001953125,0.005859375,52,7543317,1024.572021484375,26.889999389648438,-93.62530517578125,54,0,0,0,0.0,0.0,0.0,0,0
7547376,2,3.886523485183716,7546305,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.001953125,0.001953125,0.005859375,53,7547370,1024.60107421875,26.899999618530273,-93.86311340332031,55,0,0,0,0.0,0.0,0.0,0,0
7552322,2,3.880078077316284,7551251,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.001953125,-0.005859375,-0.001953125,54,7552316,1024.60107421875,26.899999618530273,-93.86311340332031,56,0,0,0,0.0,0.0,0.0,0,0
7554377,2,3.880078077316284,7553306,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,0.001953125,-0.005859375,-0.001953125,55,7554371,1024.60107421875,26.899999618530273,-93.86311340332031,57,0,0,0,0.0,0.0,0.0,0,0
7563323,2,3.880078077316284,7562252,0.87579345703125,0.057373046875,-0.10797119140625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.00390625,-0.001953125,-0.001953125,56,7563317,1024.60107421875,26.899999618530273,-93.86311340332031,58,0,0,0,0.0,0.0,0.0,0,0
7567376,2,3.8929686546325684,7566305,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.00390625,-0.001953125,-0.001953125,57,7567370,1024.5712890625,26.899999618530273,-93.62002563476562,59,0,0,0,0.0,0.0,0.0,0,0
7572322,2,3.8929686546325684,7571251,0.87579345703125,0.057373046875,-0.10791015625,-0.46697998046875,0,1.30078125,2.03125,9.609375,-0.001953125,0.00390625,-0.005859375,58,7572316,1024.5712890625,26.899999618530273,-93.62002563476562,60,0,0,0,0.0,0.0,0.0,0,0
7574377,2,3.880078077316284,7573306,0.875732421875,0.057373046875,-0.10791015625,-0.467041015625,0,1.30078125,2.03125,9.609375,-0.001953125,0.00390625,-0.005859375,59,7574371,1024.5712890625,26.899999618530273,-93.62002563476562,61,0,0,0,0.0,0.0,0.0,0,0
7582323,2,3.8929686546325684,7581252,0.875732421875,0.057373046875,-0.10791015625,-0.467041015625,0,1.30078125,2.03125,9.609375,-0.00390625,-0.001953125,0.001953125,60,7582317,1024.5712890625,26.899999618530273,-93.62002563476562,62,0,0,0,0.0,0.0,0.0,0,0
7585376,2,3.886523485183716,7584305,0.875732421875,0.05731201171875,-0.10791015625,-0.467041015625,0,1.30078125,2.03125,9.609375,-0.00390625,-0.001953125,0.001953125,61,7585370,1024.574462890625,26.899999618530273,-93.64644622802734,63,0,0,0,0.0,0.0,0.0,0,0
