t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
7205322,2,4.144335746765137,7204251,0.9063720703125,0.02783203125,-0.02215576171875,0.4208984375,0,0.05859375,-0.05078125,0.078125,0.0,0.0,0.0,18,7205317,1018.4755859375,26.110000610351562,-43.36574935913086,19,0,0,0,0.0,0.0,0.0,0,0
7214377,2,4.131445407867432,7213306,0.90643310546875,0.02783203125,-0.02215576171875,0.4208984375,0,0.05859375,-0.05078125,0.078125,0.0,0.0,0.0,19,7214372,1018.4755859375,26.110000610351562,-43.36574935913086,20,0,0,0,0.0,0.0,0.0,0,0
7220322,2,4.144335746765137,7219251,0.90643310546875,0.02783203125,-0.02215576171875,0.4208984375,0,0.05859375,-0.05078125,0.078125,-0.00390625,0.00390625,0.0,20,7220317,1018.5322265625,26.110000610351562,-43.833438873291016,21,0,0,0,0.0,0.0,0.0,0,0
7222377,2,4.1572265625,7221306,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.05859375,-0.05078125,0.078125,-0.00390625,0.00390625,0.0,21,7222372,1018.5322265625,26.1200008392334,-43.833438873291016,22,0,0,0,0.0,0.0,0.0,0,0
7226322,2,4.144335746765137,7225251,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.05859375,-0.05078125,0.078125,-0.00390625,0.001953125,-0.00390625,22,7226317,1018.5322265625,26.1200008392334,-43.833438873291016,23,0,0,0,0.0,0.0,0.0,0,0
7234323,2,4.144335746765137,7233252,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,3,0.01953125,0.0234375,0.0,-0.00390625,0.001953125,-0.00390625,23,7234318,1018.5322265625,26.1200008392334,-43.833438873291016,24,0,0,0,0.0,0.0,0.0,0,0
7237376,2,4.150781154632568,7236305,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,-0.00390625,0.001953125,-0.00390625,24,7237371,1018.5322265625,26.1200008392334,-43.833438873291016,25,0,0,0,0.0,0.0,0.0,0,0
7242322,2,4.144335746765137,7241251,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.00390625,0.005859375,0.0,25,7242317,1018.500732421875,26.1200008392334,-43.57448959350586,26,0,0,0,0.0,0.0,0.0,0,0
7245376,2,4.1572265625,7244305,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.00390625,0.005859375,0.0,26,7245371,1018.500732421875,26.1200008392334,-43.57448959350586,27,0,0,0,0.0,0.0,0.0,0,0
7254323,2,4.131445407867432,7253252,0.90643310546875,0.02777099609375,-0.0220947265625,0.4208984375,0,0.01953125,0.0234375,0.0,0.0078125,-0.005859375,-0.001953125,27,7254318,1018.500732421875,26.1200008392334,-43.57448959350586,28,0,0,0,0.0,0.0,0.0,0,0
